in s,C1 in V
-2.96221E+00,4.59666E+00
-2.96216E+00,4.59682E+00
-2.96211E+00,4.59682E+00
-2.96206E+00,4.59636E+00
-2.96201E+00,4.59605E+00
-2.96196E+00,4.59590E+00
-2.96191E+00,4.59483E+00
-2.96186E+00,4.59483E+00
-2.96181E+00,4.59453E+00
-2.96176E+00,4.59438E+00
-2.96171E+00,4.59361E+00
-2.96166E+00,4.59422E+00
-2.96160E+00,4.59392E+00
-2.96155E+00,4.59315E+00
-2.96150E+00,4.59392E+00
-2.96145E+00,4.59422E+00
-2.96140E+00,4.59636E+00
-2.96135E+00,4.60033E+00
-2.96130E+00,4.60353E+00
-2.96125E+00,4.60536E+00
-2.96120E+00,4.60735E+00
-2.96115E+00,4.60674E+00
-2.96110E+00,4.60628E+00
-2.96105E+00,4.60872E+00
-2.96100E+00,4.61101E+00
-2.96095E+00,4.61299E+00
-2.96090E+00,4.61482E+00
-2.96085E+00,4.61635E+00
-2.96080E+00,4.61696E+00
-2.96075E+00,4.61864E+00
-2.96070E+00,4.61909E+00
-2.96065E+00,4.61925E+00
-2.96060E+00,4.62001E+00
-2.96055E+00,4.62138E+00
-2.96050E+00,4.62138E+00
-2.96045E+00,4.62154E+00
-2.96040E+00,4.62260E+00
-2.96034E+00,4.62215E+00
-2.96029E+00,4.62260E+00
-2.96024E+00,4.62337E+00
-2.96019E+00,4.62321E+00
-2.96014E+00,4.62367E+00
-2.96009E+00,4.62215E+00
-2.96004E+00,4.62383E+00
-2.95999E+00,4.62520E+00
-2.95994E+00,4.62505E+00
-2.95989E+00,4.62550E+00
-2.95984E+00,4.62474E+00
-2.95979E+00,4.62444E+00
-2.95974E+00,4.62550E+00
-2.95969E+00,4.62535E+00
-2.95964E+00,4.62505E+00
-2.95959E+00,4.62581E+00
-2.95954E+00,4.62688E+00
-2.95949E+00,4.62703E+00
-2.95944E+00,4.62672E+00
-2.95939E+00,4.62611E+00
-2.95934E+00,4.62810E+00
-2.95929E+00,4.62794E+00
